"Date","Origin","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Dest","Distance","TaxiIn","TaxiOut","Cancelled","Delay","Temp","Humidity","Pressure","Events"
2008-05-24,"LAX",2008,5,24,6,1542,1545,1648,1645,"WN",66,60,53,3,-3,"SJC",308,9,4,0,"Delayed",16,62,1014,"Rain"
2008-05-24,"LAX",2008,5,24,6,611,600,1235,1200,"UA",264,240,236,35,11,"ORD",1745,11,17,0,"Delayed",16,62,1014,"Rain"
2008-05-24,"LAX",2008,5,24,6,1109,1100,1208,1205,"WN",59,65,52,3,9,"SJC",308,2,5,0,"Delayed",16,62,1014,"Rain"
2008-05-24,"LAX",2008,5,24,6,1515,1515,1557,1558,"OO",42,43,23,-1,0,"SBA",89,4,15,0,"in Time",16,62,1014,"Rain"
2008-05-25,"JFK",2008,5,25,7,1730,1735,1952,2038,"B6",142,183,119,-46,-5,"MCO",944,3,20,0,"in Time",18,53,1018,"no specifiy Event"
2008-05-25,"JFK",2008,5,25,7,1613,1615,1727,1735,"MQ",74,80,48,-8,-2,"DCA",213,3,23,0,"in Time",18,53,1018,"no specifiy Event"
2008-05-25,"JFK",2008,5,25,7,1206,1215,1324,1344,"OH",78,89,52,-20,-9,"DCA",213,9,17,0,"in Time",18,53,1018,"no specifiy Event"
2008-05-25,"JFK",2008,5,25,7,1850,1840,2152,2153,"B6",362,373,333,-1,10,"SAN",2446,4,25,0,"in Time",18,53,1018,"no specifiy Event"
2008-05-25,"JFK",2008,5,25,7,1450,1455,1556,1613,"B6",66,78,37,-17,-5,"BOS",187,6,23,0,"in Time",18,53,1018,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,1221,1220,1332,1340,"WN",71,80,56,-8,1,"PHX",370,4,11,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,2113,2115,2218,2230,"WN",65,75,54,-12,-2,"PHX",370,6,5,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,2227,2230,632,706,"DL",305,336,277,-34,-3,"JFK",2475,5,23,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,901,905,1709,1730,"AA",308,325,284,-21,-4,"EWR",2454,7,17,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,2224,2235,546,603,"US",262,268,250,-17,-11,"PIT",2136,4,8,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,1759,1800,1848,1902,"MQ",49,62,30,-14,-1,"SAN",109,2,17,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,1224,1230,2015,2052,"CO",291,322,270,-37,-6,"EWR",2454,10,11,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,26,2310,554,505,"AA",208,235,187,49,76,"ORD",1745,7,14,0,"Delayed",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,2238,2235,731,710,"UA",353,335,330,21,3,"BOS",2611,7,16,0,"Delayed",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,2220,2225,2324,2337,"OO",64,72,51,-13,-5,"SJC",308,4,9,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,1336,1345,1419,1436,"OO",43,51,27,-17,-9,"BFL",109,3,13,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,821,825,1517,1541,"DL",236,256,215,-24,-4,"CVG",1900,8,13,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,1614,1615,1645,1650,"OO",31,35,14,-5,-1,"OXR",49,4,13,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-25,"LAX",2008,5,25,7,2114,2120,419,443,"FL",245,263,225,-24,-6,"ATL",1946,4,16,0,"in Time",16,55,1014,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,1445,1455,1620,1639,"B6",95,104,68,-19,-10,"PIT",340,5,22,0,"in Time",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,640,632,953,945,"UA",373,373,352,8,8,"LAX",2475,4,17,0,"Delayed",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,1011,1015,1119,1134,"MQ",68,79,49,-15,-4,"DCA",213,2,17,0,"in Time",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,645,650,1045,1035,"AA",240,225,195,10,-5,"SJU",1597,10,35,0,"Delayed",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,2247,1740,154,2122,"UA",367,402,347,272,307,"SFO",2586,6,14,0,"Delayed",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,1327,1330,1443,1447,"B6",76,77,49,-4,-3,"ROC",264,5,22,0,"in Time",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,1850,1855,2113,2048,"OH",143,113,78,25,-5,"CLE",425,4,61,0,"Delayed",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,717,720,815,835,"B6",58,75,39,-20,-3,"BOS",187,6,13,0,"in Time",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,1047,1055,1309,1338,"B6",142,163,125,-29,-8,"MCO",944,4,13,0,"in Time",17,68,1015,"no specifiy Event"
2008-05-26,"JFK",2008,5,26,1,1905,1850,2208,2200,"AA",183,190,135,8,15,"MIA",1090,8,40,0,"Delayed",17,68,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1606,1600,2143,2152,"UA",217,232,197,-9,6,"ORD",1745,5,15,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1921,1920,2043,2038,"UA",82,78,67,5,1,"SFO",337,5,10,0,"Delayed",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1713,1640,1812,1745,"WN",59,65,44,27,33,"LAS",236,3,12,0,"Delayed",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,622,620,1117,1137,"CO",175,197,158,-20,2,"IAH",1379,5,12,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,739,730,824,825,"MQ",45,55,28,-1,9,"SAN",109,3,14,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,830,833,1144,1148,"F9",134,135,115,-4,-3,"DEN",862,9,10,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1644,1638,1948,1953,"F9",124,135,109,-5,6,"DEN",862,6,9,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1304,1302,1816,1827,"CO",192,205,169,-11,2,"IAH",1379,7,16,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,657,657,1252,1300,"UA",235,243,200,-8,0,"ORD",1745,3,32,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,903,910,935,945,"OO",32,35,15,-10,-7,"OXR",49,2,15,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1601,1550,2329,2345,"AA",268,295,252,-16,11,"IAD",2288,4,12,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,726,731,804,816,"OO",38,45,25,-12,-5,"CLD",86,5,8,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,857,900,1222,1219,"XE",145,139,120,3,-3,"DEN",862,8,17,0,"Delayed",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1120,1125,1644,1705,"AA",204,220,187,-21,-5,"STL",1593,3,14,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,952,955,1035,1045,"MQ",43,50,22,-10,-3,"SBA",89,4,17,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,1152,1155,1312,1319,"OO",80,84,59,-7,-3,"MRY",267,3,18,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,2223,2230,633,646,"UA",310,316,270,-13,-7,"EWR",2454,6,34,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-26,"LAX",2008,5,26,1,2241,2245,2333,2337,"OO",52,52,30,-4,-4,"SAN",109,3,19,0,"in Time",16,60,1015,"no specifiy Event"
2008-05-27,"JFK",2008,5,27,2,2310,2235,49,2355,"B6",99,80,39,54,35,"BOS",187,3,57,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1957,2000,5,2225,"B6",308,205,153,100,-3,"MSY",1182,6,149,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,52,2230,204,2345,"MQ",72,75,46,139,142,"DCA",213,4,22,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1559,1559,1811,1753,"YV",132,114,79,18,0,"CLT",541,7,46,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1536,1540,1727,1650,"MQ",111,70,41,37,-4,"BWI",184,7,63,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1533,1536,1858,1847,"UA",385,371,352,11,-3,"LAX",2475,6,27,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1632,1635,1928,1946,"B6",176,191,140,-18,-3,"FLL",1069,5,31,0,"in Time",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,32,2255,154,26,"B6",82,91,57,88,97,"BUF",301,3,22,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1554,1555,1722,1725,"MQ",88,90,69,-3,-1,"RDU",426,2,17,0,"in Time",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,755,800,1047,1049,"DL",352,349,314,-2,-5,"LAS",2248,7,31,0,"in Time",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,945,945,1156,1219,"US",311,334,287,-23,0,"PHX",2153,6,18,0,"in Time",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1124,1130,1445,1441,"DL",381,371,353,4,-6,"LAX",2475,7,21,0,"Delayed",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,1104,1115,1407,1415,"AA",363,360,345,-8,-11,"SFO",2586,3,15,0,"in Time",19,70,1011,"Rain"
2008-05-27,"JFK",2008,5,27,2,825,835,1033,1101,"OH",128,146,93,-28,-10,"DTW",508,10,25,0,"in Time",19,70,1011,"Rain"
2008-05-27,"LAX",2008,5,27,2,731,710,1302,1251,"NW",211,221,193,11,21,"MEM",1619,7,11,0,"Delayed",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1655,1650,2152,2152,"CO",177,182,160,0,5,"IAH",1379,5,12,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1012,1013,1105,1105,"OO",53,52,38,0,-1,"SAN",109,5,10,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1600,1600,2,20,"AA",302,320,275,-18,0,"JFK",2475,11,16,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1708,1710,1940,1940,"AA",332,330,314,0,-2,"OGG",2486,5,13,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,801,800,902,915,"WN",61,75,52,-13,1,"OAK",337,4,5,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,611,615,1318,1330,"DL",247,255,223,-12,-4,"ATL",1946,7,17,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,30,35,732,803,"NW",242,268,219,-31,-5,"DTW",1979,6,17,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,835,830,1643,1700,"CO",308,330,264,-17,5,"EWR",2454,31,13,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,42,45,542,557,"CO",180,192,155,-15,-3,"IAH",1379,8,17,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1816,1655,2310,2212,"OO",174,197,160,58,81,"DSM",1447,4,10,0,"Delayed",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1420,1415,2005,2015,"AA",225,240,201,-10,5,"ORD",1745,6,18,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1925,1925,2028,2026,"MQ",63,61,36,2,0,"SBP",155,5,22,0,"Delayed",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,2101,2105,2214,2220,"AA",73,75,52,-6,-4,"SFO",337,3,18,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1704,1645,1808,1800,"WN",64,75,53,8,19,"SFO",337,4,7,0,"Delayed",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1419,1420,1946,1955,"AA",207,215,185,-9,-1,"STL",1593,4,18,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1520,1420,2038,1930,"AA",198,190,159,68,60,"DFW",1235,27,12,0,"Delayed",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,808,800,1322,1314,"CO",194,194,174,8,8,"IAH",1379,4,16,0,"Delayed",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,2335,2330,732,755,"AA",297,325,274,-23,5,"JFK",2475,10,13,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1010,1015,1136,1149,"XE",86,94,61,-13,-5,"TUS",451,9,16,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,1208,1211,1315,1323,"OO",67,72,52,-8,-3,"SJC",308,5,10,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,918,921,1000,1007,"OO",42,46,24,-7,-3,"CLD",86,3,15,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-27,"LAX",2008,5,27,2,752,740,852,855,"WN",60,75,50,-3,12,"SFO",337,4,6,0,"in Time",17,59,1015,"no specifiy Event"
2008-05-28,"JFK",2008,5,28,3,1845,1735,2005,1915,"B6",80,100,54,50,70,"PWM",274,2,24,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,1649,1655,2028,1955,"AA",399,360,346,33,-6,"LAX",2475,11,42,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,754,800,1123,1114,"UA",389,374,362,9,-6,"LAX",2475,4,23,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,824,825,1116,1041,"B6",352,316,307,35,-1,"PHX",2153,3,42,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,1443,1429,1604,1550,"B6",81,81,45,14,14,"BTV",267,7,29,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,900,900,1101,1100,"OH",121,120,76,1,0,"CLE",425,6,39,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,923,930,1237,1243,"UA",374,373,340,-6,-7,"LAX",2475,6,28,0,"in Time",17,45,1021,"Rain"
2008-05-28,"JFK",2008,5,28,3,1523,1435,1702,1555,"OH",99,80,57,67,48,"BOS",187,5,37,0,"Delayed",17,45,1021,"Rain"
2008-05-28,"LAX",2008,5,28,3,845,845,1553,1606,"DL",248,261,227,-13,0,"ATL",1946,5,16,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,811,815,919,933,"MQ",68,78,49,-14,-4,"FAT",209,5,14,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,651,700,816,822,"XE",85,82,60,-6,-9,"SMF",373,12,13,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,142,10,614,500,"AA",152,170,134,74,92,"DFW",1235,4,14,0,"Delayed",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,2239,2240,2330,2332,"OO",51,52,32,-2,-1,"IYK",123,3,16,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,1408,1410,1458,1502,"OO",50,52,35,-4,-2,"SAN",109,3,12,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,1330,1315,2205,2150,"AA",335,335,281,15,15,"JFK",2475,13,41,0,"Delayed",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,1431,1435,1515,1520,"MQ",44,45,22,-5,-4,"SBA",89,5,17,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,957,940,1103,1055,"WN",66,75,58,8,17,"SMF",373,4,4,0,"Delayed",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,1559,1600,3,20,"AA",304,320,260,-17,-1,"JFK",2475,26,18,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,851,855,1422,1455,"WN",211,240,198,-33,-4,"BNA",1797,6,7,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,904,910,939,945,"OO",35,35,13,-6,-6,"OXR",49,5,17,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,602,604,912,922,"UA",130,138,108,-10,-2,"DEN",862,9,13,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-28,"LAX",2008,5,28,3,1859,1900,19,55,"WN",200,235,189,-36,-1,"MDW",1750,3,8,0,"in Time",17,65,1016,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1746,1750,2049,2012,"NW",243,202,182,37,-4,"MSP",1028,13,48,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1553,1555,2001,1908,"B6",428,373,361,53,-2,"OAK",2576,6,61,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,832,825,1127,1127,"B6",175,182,142,0,7,"SRQ",1041,2,31,0,"in Time",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1937,1935,2257,2254,"B6",380,379,339,3,2,"PDX",2454,3,38,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,922,930,1236,1228,"B6",374,358,339,8,-8,"SAN",2446,3,32,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1326,1329,1555,1632,"CO",209,243,178,-37,-3,"IAH",1417,8,23,0,"in Time",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1451,1455,1639,1623,"B6",108,88,56,16,-4,"BUF",301,4,48,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1725,1655,2030,1955,"AA",365,360,340,35,30,"LAX",2475,7,18,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1628,1630,1948,1934,"B6",380,364,344,14,-2,"BUR",2465,3,33,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"JFK",2008,5,29,4,1814,1700,1924,1820,"MQ",70,80,38,64,74,"BOS",187,4,28,0,"Delayed",18,45,1020,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1130,1130,1401,1404,"AS",151,154,129,-3,0,"SEA",954,6,16,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1547,1530,2124,2130,"AA",217,240,197,-6,17,"ORD",1745,4,16,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,858,833,1201,1148,"F9",123,135,105,13,25,"DEN",862,8,10,0,"Delayed",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1606,1605,2357,23,"CO",291,318,273,-26,1,"EWR",2454,7,11,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,556,600,708,715,"WN",72,75,61,-7,-4,"SMF",373,4,7,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,827,826,927,935,"UA",60,69,43,-8,1,"LAS",236,4,13,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1833,1840,1954,2008,"OO",81,88,60,-14,-7,"RNO",390,5,16,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1449,1405,1606,1528,"UA",77,83,63,38,44,"SFO",337,2,12,0,"Delayed",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1410,1410,1513,1513,"MQ",63,63,35,0,0,"SAN",109,6,22,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,733,730,1005,1014,"AS",152,164,136,-9,3,"SEA",954,5,11,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,659,705,819,829,"OO",80,84,61,-10,-6,"MRY",267,5,14,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,911,852,1026,1016,"OO",75,84,60,10,19,"MRY",267,1,14,0,"Delayed",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1754,1730,2031,2000,"AA",337,330,319,31,24,"KOA",2504,5,13,0,"Delayed",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,919,915,1201,1153,"UA",342,338,322,8,4,"KOA",2504,4,16,0,"Delayed",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,2233,2240,2324,2332,"OO",51,52,31,-8,-7,"IYK",123,3,17,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1200,1200,1319,1322,"UA",79,82,56,-3,0,"SFO",337,8,15,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,747,755,906,915,"AA",79,80,56,-9,-8,"SFO",337,6,17,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,1357,1400,2156,2229,"UA",299,329,280,-33,-3,"JFK",2475,8,11,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-29,"LAX",2008,5,29,4,925,935,1756,1800,"AA",331,325,291,-4,-10,"JFK",2475,15,25,0,"in Time",18,59,1016,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,2107,1854,2,2206,"DL",175,192,137,116,133,"TPA",1005,5,33,0,"Delayed",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,2058,2100,2328,2348,"B6",150,168,112,-20,-2,"JAX",829,5,33,0,"in Time",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,1735,1740,2123,2122,"UA",408,402,370,1,-5,"SFO",2586,7,31,0,"Delayed",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,1215,1215,1343,1344,"OH",88,89,56,-1,0,"DCA",213,13,19,0,"in Time",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,1615,1540,1730,1650,"MQ",75,70,35,40,35,"BWI",184,12,28,0,"Delayed",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,1929,1930,2223,2233,"B6",174,183,124,-10,-1,"MCO",944,6,44,0,"in Time",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,1559,1559,1839,1901,"DL",160,182,138,-22,0,"TPA",1005,3,19,0,"in Time",19,46,1019,"no specifiy Event"
2008-05-30,"JFK",2008,5,30,5,1008,1015,1131,1134,"MQ",83,79,49,-3,-7,"DCA",213,5,29,0,"in Time",19,46,1019,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1851,1850,2330,2340,"WN",159,170,143,-10,1,"SAT",1210,4,12,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1831,1822,1936,1933,"OO",65,71,49,3,9,"YUM",237,4,12,0,"Delayed",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,2120,2126,2329,2343,"OO",129,137,112,-14,-6,"PDX",834,3,14,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,620,625,1423,1450,"AA",303,325,272,-27,-5,"JFK",2475,14,17,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1713,1715,10,32,"NW",237,257,213,-22,-2,"DTW",1979,8,16,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,2241,2240,2330,2323,"OO",49,43,27,7,1,"SBA",89,7,15,0,"Delayed",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,730,730,838,850,"WN",68,80,55,-12,0,"PHX",370,4,9,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,2231,2235,538,603,"US",247,268,233,-25,-4,"PIT",2136,8,6,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1352,1325,1829,1829,"AA",157,184,137,0,27,"DFW",1235,8,12,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,557,600,1202,1200,"UA",245,240,216,2,-3,"ORD",1745,6,23,0,"Delayed",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1130,1130,1848,1853,"DL",258,263,225,-5,0,"ATL",1946,11,22,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1545,1520,1645,1635,"WN",60,75,51,10,25,"SFO",337,4,5,0,"Delayed",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,738,740,847,855,"WN",69,75,59,-8,-2,"SFO",337,4,6,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,727,730,824,825,"MQ",57,55,30,-1,-3,"SAN",109,8,19,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1627,1625,23,43,"UA",296,318,274,-20,2,"JFK",2475,6,16,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1714,1710,1951,1940,"AA",337,330,312,11,4,"OGG",2486,8,17,0,"Delayed",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,812,815,901,907,"OO",49,52,34,-6,-3,"SAN",109,3,12,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,701,705,822,829,"OO",81,84,62,-7,-4,"MRY",267,5,14,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,843,845,1612,1645,"AA",269,300,252,-33,-2,"IAD",2288,4,13,0,"in Time",18,64,1016,"no specifiy Event"
2008-05-30,"LAX",2008,5,30,5,1155,1120,1649,1637,"CO",174,197,161,12,35,"IAH",1379,3,10,0,"Delayed",18,64,1016,"no specifiy Event"
2008-05-31,"JFK",2008,5,31,6,2321,2230,41,2359,"B6",80,89,43,42,51,"PWM",274,5,32,0,"Delayed",18,77,1009,"Rain-Thunderstorm"
